"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Liechtenstein","LIE","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.70504","96.8245","97.31611","98.55349","98.32211","97.86497","99.76852","","","","95.73388","96.73913","97.79227","","","","","","","","",
"Sri Lanka","LKA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","91.65918","","78.78353","80.91535","84.85474","84.99542","","80.68276","82.62506","82.2032","78.55566","89.41969","86.79142","85.10467","87.87342","94.44427","","96.0293","96.34832","97.4961","96.52219","","","","","","","","","","98.41813","98.0333","","","99.2893","99.44529","","97.34581","","98.73962","98.45747","99.72288","99.73174","99.7243","","","99.43399","","","","","","","",
"Revenu intermédiaire, tranche inférieure","LMC","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","77.08898","76.37576","76.67719","76.88577","78.28283","74.6867","75.50859","76.07798","77.3856","78.2723","79.05508","79.99127","80.82601","81.68145","82.42988","83.2671","84.02686","83.68548","85.98867","85.60844","85.30064","84.84125","86.44561","87.80878","87.49557","87.95986","88.1871","88.15677","88.9401","87.85798","87.93263","87.71047","88.76824","88.30668","89.22486","","","","","","","",
"Revenu faible et intermédiaire","LMY","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","73.83499","74.05284","74.91202","73.64376","74.51486","76.63284","78.17966","80.15927","80.02259","81.70803","84.31033","85.0049","85.10114","85.24395","86.02671","86.41724","87.89899","88.15334","88.33111","88.39463","89.36184","90.44382","90.63892","90.627","90.57042","90.57946","90.84898","89.71412","89.52445","89.71521","90.33001","90.02481","90.51972","","","","","","","",
"Lesotho","LSO","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","33.8977","45.49844","","","","","","","","","","","","","63.64812","67.67924","","","","","","","","","","","66.80381","67.2381","64.19799","68.50111","75.88154","78.36171","73.6773","74.30959","82.1585","76.25178","80.4239","84.72619","87.70262","85.01314","85.60718","84.71093","84.90076","86.5959","87.52957","","","","","","","","","",
"de dividende tardif démographique","LTE","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.9284","75.0038","78.84949","81.24658","84.68295","83.43334","85.83874","90.99933","91.36005","90.10271","88.8899","89.7396","90.70584","91.71723","92.67433","93.72025","94.87655","95.93494","96.90208","97.90989","97.9629","97.92564","97.92843","97.63243","96.85522","95.67174","97.75204","98.03575","98.36139","98.40732","","","","","","","",
"Lituanie","LTU","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.58833","","99.96186","99.83478","99.77486","99.67286","99.31541","99.39158","99.26787","98.71684","99.22122","99.05116","99.33265","99.23693","98.80052","99.39431","99.30393","99.26737","99.51795","99.7004","99.21346","","","","","","","","",
"Luxembourg","LUX","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","99.06466","","99.69328","98.71492","96.44681","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lettonie","LVA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.56562","","","99.31577","99.47344","99.70995","99.80016","99.71286","99.39943","99.14198","","98.46685","99.23078","98.80247","98.76816","99.00232","97.89605","98.34138","98.37766","98.89527","98.9753","","","","","","","","",
"Région administrative spéciale de Macao, Chine","MAC","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.68047","","","","","","","92.36511","92.78954","93.54164","97.02662","98.68106","95.77691","96.78744","99.70042","98.22003","99.10714","99.74202","99.41051","99.88275","99.50956","99.45253","99.68535","","99.76819","99.20049","","","","","","","",
"Saint-Martin (fr)","MAF","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maroc","MAR","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","54.10267","54.72698","","62.97829","72.60478","71.04683","69.56912","70.75166","69.23226","71.24979","","71.18536","","51.05949","70.25876","74.54516","75.97028","74.99884","83.97633","67.61008","97.83254","91.97176","92.29408","91.27161","","87.55424","","84.58477","87.54521","87.85028","88.58268","87.45422","86.8894","","85.13095","86.56635","85.37586","87.04564","88.5696","88.42962","88.61595","90.36503","88.67527","87.39631","88.72606","90.23321","90.51535","","","","","","","",
"Monaco","MCO","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.04792","","","","","99.84972","98.05275","98.27963","98.35642","98.4277","98.76293","98.63859","98.93325","98.38398","98.15463","98.2471","98.12576","98.42495","97.84004","98.29446","97.94245","98.22016","98.43494","98.26174","","","","","","","",
"Madagascar","MDG","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","59.23693","","","63.69518","","","","","","","","","","","","","","59.85314","62.97189","63.67223","","","55.44858","","62.74632","","","63.16748","66.04914","62.60067","70.92907","64.7745","76.60852","73.43579","70.35857","75.00565","75.08585","73.29698","72.84588","79.81342","78.50404","72.8611","75.86272","76.03973","73.22756","","","","","","","","","",
"Maldives","MDV","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.17905","94.99955","","98.52975","96.24483","","","99.15999","96.50407","","","99.54751","98.8576","","","","","","","","",
"Afrique du Nord et Moyen-Orient","MEA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","72.34165","72.68301","73.82174","75.86262","79.44684","76.56794","78.9875","72.74518","78.56549","79.81357","80.54638","82.48245","83.39808","82.97922","85.26177","84.25216","84.74749","85.71408","87.03784","86.26975","88.79687","89.1984","89.72235","89.80435","89.76996","90.04504","90.06271","90.09203","90.99485","90.89188","91.94226","93.29197","93.56964","91.45898","90.34347","91.70724","91.99947","92.16913","91.6847","91.42098","90.93224","87.8184","88.35717","89.00429","89.69635","90.77706","91.33204","","","","","","","",
"Mexique","MEX","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","76.54336","74.71897","79.96343","80.78545","79.40563","85.81428","84.61148","","79.93332","82.74668","82.03257","81.36485","81.58772","80.62197","80.71521","80.99297","82.11901","84.02887","85.94838","","85.50552","","","90.08133","90.62801","92.74999","93.30758","94.10595","94.28875","94.33534","94.69763","94.24679","94.86564","95.30712","96.35422","96.85811","96.54607","96.77148","97.06493","96.22451","96.57231","","","","","","","","",
"Îles Marshall","MHL","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.57498","","","","93.46518","93.995","90.87137","","","","","","","","","","","","","","","","",
"Revenu intermédiaire","MIC","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","74.5873","74.76723","75.602","74.2485","75.09727","77.3435","79.06966","81.12851","81.07631","82.75285","85.47299","86.11328","86.18356","86.19063","87.1111","87.43994","89.00828","89.28041","89.43195","89.36159","90.43087","91.54922","91.71728","92.10309","92.07563","92.02917","92.24882","91.34302","91.08494","91.4571","92.03519","91.86057","92.49461","","","","","","","",
"Macédoine du Nord","MKD","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.37824","98.24614","98.799","98.21007","","99.35669","99.07096","98.82478","98.4608","97.82532","98.3912","99.56138","98.91402","99.5174","99.4039","98.67555","","","","","","99.86219","","","","","","","","","","",
"Mali","MLI","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","58.9834","64.03885","70.48968","","74.32097","","84.51702","","","69.89566","","69.79577","72.47913","59.16438","69.77554","66.22531","68.00547","","","","","","","","","","","","76.43003","77.94121","71.62414","77.36294","83.12708","81.33119","79.67677","86.3267","83.16274","84.79774","86.32853","92.88982","","79.87108","85.06289","77.9405","78.93006","78.305","","","","","","","","",
"Malte","MLT","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","96.86313","97.78332","98.20958","98.19556","99.26621","99.30773","98.01433","99.04065","","95.4575","","98.65429","97.91044","92.39789","88.19036","89.39526","88.18898","98.79804","94.04162","96.13354","99.93502","99.03849","94.72991","99.96362","99.00544","99.97973","98.04887","99.79889","97.97195","98.46756","98.71409","99.66991","","99.28263","93.89873","97.57981","99.79025","","","97.49609","99.39555","98.95627","97.79729","96.78849","98.58775","98.89143","","","","","","","","",
"Myanmar","MMR","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","74.39999","74.40855","52.96201","","","","","","","","","","","","","","","","","","","","","","","","","","68.33045","66.12965","69.9386","70.07929","73.20818","","73.97398","72.84466","","","","","","","","","","","","","","","","","","",
"Afrique du Nord et Moyen-Orient (hors revenu élevé)","MNA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","70.64584","71.12457","72.36371","74.53544","78.4517","75.43615","77.92833","71.29491","77.43132","78.68832","79.38802","81.4167","82.36404","81.9568","84.47843","83.4324","84.04549","85.00072","86.39985","85.52368","88.23168","88.61451","89.12819","89.16702","89.13834","89.42222","89.44371","89.47233","90.44109","90.29134","91.44613","92.94045","93.24123","90.89416","89.63143","91.12443","91.43135","91.5702","90.96729","90.65366","90.02446","86.27514","87.06141","87.88312","89.28333","91.10726","91.62661","","","","","","","",
"Monténégro","MNE","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.62906","99.83714","99.83167","","","","","","","",
"Mongolie","MNG","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","96.21149","97.98553","","","","","","","","","","","","","","","","95.7374","82.63923","","95.03939","94.92002","97.21262","97.47874","99.24505","99.27826","","","","","","","","","","","","","99.07912","99.27289","","","","","","","",
"Mariannes","MNP","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","32.06366","","47.80583","45.28922","","","","53.81872","","48.99379","48.75638","50.62825","54.03451","","","","50.91156","60.39225","","61.84567","","","59.486","60.05943","65.68993","64.04881","60.24307","62.24687","59.40572","57.41808","60.51934","61.48243","63.57427","73.91133","","","","","","","","","",
"Mauritanie","MRT","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","84.53858","85.02948","","55.65227","","","","","51.269","47.67249","45.26459","38.88801","","45.23842","49.62107","50.9585","50.59548","53.73392","","","","54.60742","","","51.67192","","","54.30838","58.70544","60.79059","","39.30534","","","57.504","","58.19251","59.21408","","58.3211","65.559","","","","","","","",
"Maurice","MUS","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","65.82307","66.15596","64.17211","67.19113","63.05025","71.02542","66.6985","74.77594","67.32437","71.9708","69.94721","74.01227","77.60988","77.56301","78.97355","81.34819","77.99549","80.76002","80.91838","81.65054","80.68959","82.09752","83.47745","86.32062","85.49036","84.74182","85.45101","85.83628","87.68455","78.11437","90.2434","85.84674","85.85682","87.53936","99.41551","","","","","","","",
"Malawi","MWI","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","84.70978","93.13036","85.64279","92.46624","81.94124","82.84999","89.85294","83.94708","82.42197","81.09666","83.50305","84.84018","82.00033","85.92725","80.3088","89.34662","90.70069","91.02161","88.7684","83.85969","81.60682","","86.66155","","","87.92336","83.91416","87.61909","85.68674","","","82.14564","83.63632","84.89327","89.23697","84.13884","89.68796","89.04605","86.39633","","","","","","","","","","","","","",
"Malaisie","MYS","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.04906","99.18099","99.24596","","","","99.69299","98.84324","97.71466","97.83526","96.316","95.54515","94.76481","92.97222","90.74882","89.0528","87.5275","87.18627","91.04953","","","","","","","","",
"Amérique du Nord","NAC","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.83862","98.84732","98.83802","","","","","","","",
"Namibie","NAM","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.85189","","91.76034","89.18296","89.97648","","91.79484","88.71671","98.05557","","","","","91.58591","89.80429","","92.38582","93.90286","94.08223","","","95.9698","","","","","","","","","","","","",
"Nouvelle-Calédonie","NCL","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","83.26157","81.93514","","82.90155","83.98597","84.33554","88.61103","97.04312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","40.74334","35.23862","42.40216","39.29916","43.15553","54.42742","52.95625","53.89208","","60.49542","","","","","31.58651","","","49.71466","42.93619","68.40839","44.65345","","","","","47.37138","","49.025","47.99867","49.91059","58.71742","58.41112","63.23199","74.48514","72.35167","52.62454","59.59459","58.725","71.90899","72.24763","64.00553","69.67891","64.82125","","58.26901","","","","","","","","","",
"Nigéria","NGA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.73396","","","","","","","","","","60.36624","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.77341","97.58558","","","","","","97.80462","","","","","98.82625","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pays-Bas","NLD","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","63.06111","64.2484","65.77738","66.92066","67.66037","69.00963","69.45685","69.78698","70.17897","70.04355","70.41452","70.70591","71.33936","72.7781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norvège","NOR","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.69616","99.87254","99.92314","99.88251","99.74968","99.7957","99.85666","99.67831","99.63624","99.94772","99.76839","99.93123","99.79966","99.71734","99.24731","99.97067","99.93242","99.95767","99.67424","","","","","","","","",
"Népal","NPL","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.87791","","","","","","","","80.44303","79.65374","89.72346","87.89453","85.60561","","","","87.92562","","","","","86.21871","87.51016","87.29895","87.46915","82.38135","","","","","","","","",
"Nauru","NRU","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nouvelle-Zélande","NZL","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pays membres de l'OCDE","OED","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","91.0183","90.79947","90.73111","91.7165","91.72913","91.95141","92.30448","92.11896","92.18631","92.06318","92.72113","92.26035","92.06018","91.58182","91.8521","92.13297","92.45564","92.65003","93.25655","93.42264","93.91032","94.24891","94.52298","95.18363","95.71812","96.22622","96.75559","97.1015","97.47484","97.52429","97.53583","97.59232","97.58928","97.6657","97.7305","97.89722","97.97591","97.24047","97.67794","98.05445","97.92394","97.99961","97.9885","","","","","","","",
"Oman","OMN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","89.74359","84.84848","73.79182","83.88225","84.07762","","","","90.5654","89.97083","91.86953","93.3384","95.73607","94.24197","95.34862","96.82192","","97.69748","","97.65526","99.23323","99.26836","99.06667","","","99.50826","99.91031","99.51252","99.31701","","","","","","","","","99.63512","99.6824","99.90418","99.35751","98.51826","98.28044","98.32518","","","","","","","",
"Autres petits états","OSS","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","68.73623","67.16426","66.69734","66.50029","69.49078","68.40603","68.46762","69.39186","69.79485","69.93494","71.29935","73.57971","72.31283","71.10746","73.50899","74.01442","75.70168","76.74221","79.85149","78.85885","80.0352","80.05516","81.364","81.84956","81.63108","83.26721","83.93367","83.42341","84.47295","84.78756","86.49412","87.47256","88.45057","89.26696","88.13025","88.65654","88.58982","89.3495","89.85963","90.24725","89.85933","91.01365","90.45282","90.52875","90.17411","90.07839","","","","","","","",
"Pakistan","PAK","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.82525","73.26385","78.71569","74.9681","74.94988","76.71165","74.84759","80.14834","77.04941","81.32559","","86.22358","","87.50431","","","","","","","",
"Panama","PAN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","63.87023","57.16534","58.67446","62.62526","64.79271","58.61017","65.94229","66.38291","","","86.66005","88.23761","90.08004","83.5659","86.44083","85.46652","87.10852","","","","","","","","","","","","","","","","","65.30746","94.73877","98.88004","99.84275","98.05312","98.74785","98.8914","98.77133","","","","","99.19081","","","","","","","","",
"Pérou","PER","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","58.29675","63.15692","67.9328","68.81086","72.7635","80.15056","84.17949","86.1091","","","","","","","","","","","","","","","","","","95.86244","97.04184","97.5475","97.79948","","97.79053","98.36119","98.05131","97.96078","96.39112","97.62561","96.65637","94.37639","90.85626","99.14629","94.46829","95.45288","94.94114","93.79209","95.42862","","","","","","","",
"Philippines","PHL","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.98576","","","","","","","","97.23791","97.23895","","","98.2624","97.9413","96.9874","92.28413","98.75541","98.05318","99.06034","98.89234","","","","","","97.44923","96.58693","96.59469","","","","","","","","",
"Palaos","PLW","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","96.81275","","","","","","","","","","","",
"Papouasie-Nouvelle-Guinée","PNG","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.59955","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pologne","POL","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","97.23924","97.18699","97.15886","97.65859","97.91825","97.82523","97.841","97.96882","98.06853","98.19455","98.20873","98.02982","97.51693","97.37717","97.37005","97.34402","97.34035","97.20866","97.27358","97.90317","98.33156","100","99.19963","96.28323","99.18489","100","97.37488","100","","100","100","100","100","100","100","100","","99.36142","99.0431","99.18259","","99.29776","99.37275","99.46747","99.52425","99.7691","","","","","","","","",
"de Pré-dividende démographique","PRE","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","56.36474","56.17915","54.5131","53.74142","54.1576","54.26961","53.11419","53.05174","53.31433","53.47279","52.55347","48.01951","48.69859","47.64599","47.60528","48.59421","49.29004","49.91331","51.46217","51.922","51.68903","51.54969","51.04988","50.4804","51.06373","51.94779","52.84441","52.454","54.42438","54.51501","57.05317","58.99028","61.20587","63.7382","65.19498","66.38171","68.56577","70.53423","70.34735","71.24079","72.18637","72.21863","72.24645","72.81561","72.76493","73.03315","72.29078","","","","","","","","",
"Porto Rico","PRI","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.02233","","","","","","","","","","",
"Corée, République démocratique de","PRK","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","39.40083","42.86945","43.65473","47.41356","96.90765","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.12815","95.08576","92.8425","91.73631","92.12732","91.59757","90.23344","","88.3729","89.2943","90.13311","91.99547","92.9802","94.45507","","","","","","","","","","","","","",
"Cisjordanie et Gaza","PSE","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.88153","99.79141","","","99.42451","99.34017","99.22699","99.07388","99.83095","99.23959","","99.37141","99.7401","97.10919","96.80733","97.24531","98.30376","97.92226","99.44818","98.6471","99.24897","98.80546","96.97746","","","","","","","",
"Petits états insulaires du Pacifique","PSS","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","83.93552","83.74374","81.83602","80.47866","81.44566","81.67796","79.47131","79.58079","78.25594","78.28094","78.6928","77.42871","75.97251","75.81663","78.68973","78.79322","78.56074","78.14588","77.67732","77.39395","77.49779","77.89714","77.81727","77.52278","78.32446","78.57675","82.31742","79.72586","80.16663","81.58963","81.65469","82.77669","84.12012","85.11672","86.28629","87.18408","89.47364","90.64357","90.77857","91.99543","91.72863","91.71805","92.35399","92.93211","93.56548","94.0147","93.91133","93.04256","","","","","","","",
"de Post-dividende démographique","PST","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","94.03027","94.02356","93.97257","94.217","94.59571","95.42797","95.3956","95.99098","96.31757","96.61421","96.94239","96.72236","96.63605","97.04254","97.33066","97.60895","97.43737","97.22342","97.1155","97.03797","97.00618","97.21383","97.59305","97.43021","97.26067","97.44347","97.52471","97.58393","97.65853","97.75339","97.9692","97.92354","97.91513","97.9031","97.98646","97.97586","97.93105","98.04894","98.07433","98.06525","98.07721","98.06477","98.10758","98.16835","97.75039","98.0698","98.11119","98.09685","","","","","","","",
"Polynésie française","PYF","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","99.52929","95.56155","93.78151","97.22851","97.59911","98.02051","96.07473","97.35543","97.52322","97.93563","98.79506","","97.3391","96.2953","96.34601","94.10134","99.17198","92.89809","94.69812","98.83108","93.51331","98.58288","99.0631","99.86644","99.5874","","","","","","","","","98.35276","98.58697","98.84928","99.89457","99.61347","","99.97413","","99.70019","99.76481","99.50335","99.56406","98.91265","","","","","","","","",
"Roumanie","ROU","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.23417","","","100","99.95667","","99.80867","","99.4588","99.56066","99.75925","99.81499","99.65256","99.5879","","","99.42999","99.40521","99.53225","99.34321","","","","99.51149","99.54848","","","","","","","","",
"Fédération de Russie","RUS","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.31133","","","","","","","100","100","","","100","100","99.81765","99.91786","99.94258","","","","","","","","","",
"Rwanda","RWA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","10.84038","9.59112","9.52452","8.764","","9.10033","8.31542","","","","","","","","85.50021","88.19866","87.7594","86.56504","83.27683","82.74675","85.24013","","","","","","","","","","","","","","","","","","","","79.30249","74.93462","71.82618","68.46453","72.02583","82.41147","72.66696","","","","","","","",
"Asie du Sud","SAS","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","83.95816","84.17426","86.67273","78.20885","78.87078","79.88214","80.99485","82.10409","83.20377","84.35228","85.42741","86.49495","87.51502","88.5326","89.55655","88.26077","90.69474","89.03349","87.62996","87.94861","88.66733","89.49697","89.45987","89.78716","90.29645","90.37052","90.69518","90.15394","90.36482","89.3424","90.53455","89.67192","91.34762","","","","","","","",
"Arabie saoudite","SAU","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.78998","","","","96.75693","99.30406","96.33579","89.02329","87.21418","92.12202","97.98066","","","","","","","",
"Soudan","SDN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.33962","","","95.85305","94.40323","94.25343","91.53889","91.99148","","","","","","","","",
"Sénégal","SEN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","49.29171","43.68417","","","","","","48.3842","43.85841","43.90983","45.1589","50.6562","44.84355","","43.88154","","43.06095","61.01131","38.83293","","39.32476","","","","44.35938","42.49706","","45.4149","48.46687","55.19343","52.98599","55.54905","64.21406","64.52595","64.55285","78.60543","75.03041","71.83438","79.33007","94.65878","92.87098","91.96131","90.8836","89.99562","76.50846","72.97542","","","","","","","","",
"Singapour","SGP","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","81.57742","81.72563","81.99693","84.89981","88.28842","","90.78674","94.84491","71.88182","81.45953","","","","","","","","","","","","","","","","","","","","","","","","92.93049","90.82964","","","","","","","","99.1262","","","","","","","","",
